,tcre,zec50,zec100,zec200
377374,1.2146521812321835,0.02514928088636692,0.08884714162008023,0.14408751465869862
378603,1.359618565223079,-0.049042413926019046,-0.006015338599159259,0.06734942266640331
383449,1.588801977653925,0.08346995562972626,0.05645198418797803,0.07126833794133636
384759,1.6434953980471438,-0.3308277488445812,-0.4361649129231715,-0.5556772379624091
388570,1.8470309514197294,-0.07944623462537681,-0.12331397588351267,-0.13398548315212722
394288,1.0982570155790934,-0.10532615607720552,-0.08627469118049746,-0.05253336550130805
399096,1.4478688206919959,0.0641072955940456,0.11969251008152959,0.10378929440520368
404464,1.6260819936111703,0.18643074146751637,0.2608006964800069,0.40579779883295775
409278,1.5035301176299432,0.13986059993606959,0.16141720277707794,0.21723765557999952
409477,1.6367798312072024,0.12528240838605997,0.21017831725597436,0.28965603173587096
410355,2.0070143609253273,0.5098899595448501,0.510235976434307,0.5919037542923777
412037,1.7669253404231182,0.08223094059950053,0.03142444782368714,-0.018031086247054517
412432,1.6231904690895327,-0.001725231314060105,-0.053384160415838044,-0.08933411539986724
415687,1.514922600590713,0.004299723114943088,-0.09780748236057413,-0.17618326000116236
423784,1.4958428342553831,-0.0911518976161183,-0.09662623044350616,-0.1170718651572007
431431,1.8750234774718484,0.02729644366702977,0.1126835539269504,0.23499411245310853
432373,1.2215648939700912,0.40344511049414233,0.5766972789867959,0.6100309889496485
432482,1.0466135708747193,0.008268447622759911,0.018190507424235447,0.02043632928960415
434036,1.4337687431000967,-0.07842307221016265,-0.08754797605405318,-0.08473813796560603
436950,1.9864959235978459,0.32871586853890733,0.27274884717017445,0.29233357615279454
438656,1.7664014980200813,0.10648175089376966,0.1606061730992101,0.2494186160686147
439824,1.3031116226567483,-0.1888037551070494,-0.2545320623363203,-0.3278095927882031
442637,1.3131660387079644,-0.1059709414296015,-0.10427618488400059,-0.11216190963170058
444030,1.758963874452067,0.07571494510861765,0.11053702440759738,0.12501479012084604
445831,1.6767443298059859,0.14825610927535093,0.1355395021322534,0.09795639386439103
446575,1.4606821447097675,-0.05105092736236072,-0.07354476305768243,-0.06331901236349657
450099,1.0220794844970316,0.023788350353116883,0.058939623131803565,0.044645582700204134
450425,1.29891411218341,-0.05960838715782457,-0.059199987604361626,-0.06490519936746386
452867,1.7289593382664472,-0.0401332178855327,-0.05862576009021736,-0.1078028034482561
452883,1.4568064383579553,0.00880169596617697,-0.0029896474466488687,0.011896479186088493
457030,1.0840425084879577,0.014073806702497471,0.04620983882334384,0.03540167941874528
457135,1.1978519665937912,-0.13375441562468104,-0.17961420952873386,-0.24426591325282798
460824,1.5221550363441325,-0.1412645750594157,-0.20426944209886067,-0.24658371569356907
460933,1.3292236951367489,0.21326114858647216,0.4205215331658736,0.6901028648833858
461656,1.6607523392799401,0.11393583367194493,0.13687854931790766,0.20699504437565608
461861,1.507867153473116,-0.054522551820039844,-0.04008071480291164,-0.06538813945926525
461959,1.2516576090598959,-0.12809633945365007,-0.13568514118144637,-0.15257538420382066
465507,1.522284394931226,0.5619532549470003,0.7597341615284443,0.7636971036399354
473863,1.9936666388524464,0.3903351551071135,0.37977603463243637,0.45288327282295193
474068,1.8522956714149534,0.03945862328532179,-0.09231458118100933,-0.2257061785995187
478867,1.5092298770864159,0.040268391214345556,-0.0945432406654807,-0.2420806730805931
479506,1.0980785952790164,-0.01981708859899034,0.014637967581324851,0.05490752202728677
479886,1.2839555062603827,-0.13280489801900597,-0.16802570431152453,-0.22383653727399788
485963,1.2136931890445042,0.4161423777486428,0.7093986382842663,0.9952269140137644
486651,1.6153870688678704,-0.04115715393987318,-0.10082809287645866,-0.15929466771123457
488165,1.1867029763346213,-0.013937330004439641,0.04331993485211494,0.07873655509047794
494893,1.5194446905386387,-0.1974973209282065,-0.29078949854715885,-0.43039335817413216
499322,1.4659141026100282,0.2340510856717808,0.38229584189291477,0.5183800576706616
500770,1.6397952444920296,0.0630607505187295,-0.10019087820793948,-0.3345080519766548
501391,1.6962548228457597,0.018451363521170716,-0.11073694130337586,-0.2552201084916068
503228,1.567930710133615,0.12417137233881093,0.23099705595294506,0.35304100019601514
510784,1.6106530176431662,0.3544595369530108,0.4249752482453366,0.45641124638147
511900,1.5936984899803828,0.3235609676819047,0.44417513439643797,0.4174313009848749
513099,1.667691505225073,0.17173388238790288,0.37813934193208176,0.612514152896471
515755,1.2883450965233507,0.23214343270308957,0.36498337201583797,0.465618135254632
518846,1.2242665898841314,-0.12709538033840428,-0.13421132933002045,-0.15898200522473926
519090,1.966114933412441,0.05959170809568115,-0.03759877110470278,-0.09685626634875688
525815,1.5518363776003112,-0.12916141500440625,-0.1400710121383344,-0.15186527700434804
528858,1.7273945791387972,0.16730134560490817,0.30008773027202373,0.4133623336458503
532629,1.6585869953211974,0.4561154990490526,0.4956773569757915,0.6011641236073182
533323,1.3104796879069158,-0.17743096925208368,-0.21234632025600564,-0.2837509484067924
535730,1.6964091112786857,0.0636226112322078,-0.07432116310819126,-0.2607017868729631
538448,1.4124188468704026,-0.09701618361934172,-0.134073960674306,-0.14589297239280907
538470,1.7067857146269814,0.0803869097483676,0.1690544678762309,0.2349379211140581
540728,1.848365491710894,0.18101599709422667,0.21563615743949915,0.26043273269164
541595,1.5275875161903842,0.09375391682339496,0.13008684285320093,0.046277788547322896
545157,1.2780215723584336,0.011527791147284416,0.06750427114547408,0.15390897926047487
546060,1.6632314188031603,0.16660498995671968,0.33267432846142553,0.5164124369717014
547070,1.267903765235557,-0.0003159660993541369,0.007581318979758889,-0.059554309729699106
548249,1.6286624015031606,-0.0205407308927279,-0.001535890262321482,0.05790552196865284
550799,1.4855207659707617,-0.0648425647963844,-0.11617191401029547,-0.2129423064718836
555714,1.4165856108339565,0.15037377445100097,0.2721235438572258,0.40212529293343335
558035,1.350532755454982,0.2870894951087479,0.4362728591222833,0.49451039387083995
558519,1.5989265566221746,0.2824930966822128,0.3906830819524323,0.4981836766087606
559041,1.8127899777621672,-0.03756758607426214,0.02483298567765213,0.08942991747450835
560773,1.7178757234195918,0.042133380553383004,0.11746173048164232,0.18585175060929737
562858,0.9975312090678777,0.02243890270483495,0.06578942036664481,0.07871346681946789
565707,1.7278447374184713,-0.14019288874363967,-0.20884240278449395,-0.2622786709488174
565714,1.2224023592663162,0.05810625358485222,0.12852636110437698,0.12579438453021452
566336,1.1897388473817374,-0.023849772650332612,0.00889278474202837,0.05160231624141698
567849,1.7706902657820174,-0.2587944199574179,-0.36210948900593487,-0.459976461891517
573617,1.5401409382762212,-0.08284979924792713,-0.06554216198960416,-0.035111673606187166
573774,1.311879084643053,-0.049140806369804,-0.058960720350613505,-0.11240581226472468
574311,1.981458532474408,0.43924629010184724,0.5608822856541851,0.8024391995339877
574462,1.5745846191640982,-0.247160553149826,-0.3122908169618095,-0.3821852533827008
574885,1.9645007596299073,0.7712748927045336,1.1430596457811621,1.5830356334458464
575404,1.70886175018827,0.2567426033965172,0.4903226978171453,0.7828807431831808
577828,1.5152908431318517,0.13197839502388753,0.2278584153986376,0.2662415890043355
578225,1.698913915529504,-0.06839476675636891,-0.08691319301692046,-0.07155574962555522
580555,1.7031880871206022,0.0024625177067019166,-0.05236629600020981,-0.09314341868157694
581007,1.6324153158981662,-0.25002472414993093,-0.328903063020729,-0.40090975820056296
584232,1.3944788968989887,0.06526530587291424,0.1225365990539915,0.18818571915144777
585820,1.4213388282562207,-0.13753455353288313,-0.18524696625748827,-0.20861508653067817
589378,1.4558831632189295,0.02883775291985069,0.14845370011098336,0.32917344350804534
589783,1.3927332472474085,0.20683493345213777,0.3645098195480485,0.5889912659532546
590715,1.6707637180460397,0.0627367004289634,-0.09001751824245696,-0.247951489188325
590918,1.7966711657988221,-0.09997101458432667,-0.13570533864675305,-0.13404958489457974
594329,1.5174819596651332,-0.020538523775240902,0.04982396103567366,0.06718665657639589
595295,1.736398123057748,-0.04390500004055764,0.014938076607356354,0.11915291391301208
601108,1.3169005540441414,-0.1479615227161455,-0.19545501683126765,-0.2304269401604646
601304,1.2981331450450728,0.09900561568944366,0.10071420744732307,0.0889116526716256
603470,1.827176702513972,0.6910302390835645,1.1381511913877933,1.5607468473788693
603491,1.3083784364962594,-0.18594131549340176,-0.2687732400484062,-0.35854586052007786
608666,1.7123374062757812,-0.18757739187293065,-0.28209116062867556,-0.37846871789296843
610672,1.6423390692785849,0.4779719515517016,0.8570595946192672,1.3705259650158226
612383,1.6856396403624574,0.273935278938378,0.11813938107293342,-0.13098225237737893
612440,2.2562020544917445,0.012991067832448522,-0.14062873135333698,-0.30607418169764955
614559,1.3535534505670586,-0.12281554285281437,-0.1477630337782263,-0.19655407204625464
614682,1.6091689907974787,0.14299604564711266,0.14681985075452886,0.21644986675527167
617286,1.228784726224289,-0.1034383131488894,-0.13167805733256843,-0.1726429744850433
618536,1.7272948060277735,-0.17899251775023495,-0.23713669739869392,-0.27916148168717814
619210,1.4789080587878705,0.09140302279383694,0.18173911599610792,0.343705464610524
620646,1.2057655980288455,0.3060340320382844,0.4571813728371208,0.6125834103385797
620693,1.4032338333717418,0.5512091292828891,0.8560122849451506,1.1046949435708397
621159,1.7961700379004162,0.01763778983697728,0.044842433396938386,0.052391243189682246
622685,1.5836179842333622,0.029725367513586454,0.06721680805176766,0.12047408179509245
623409,1.3122006502137338,-0.12028224570780655,-0.11767966094819027,-0.12735926644509243
623776,1.6697716212296072,0.2168580640437454,0.05418174551150545,-0.13060219978456344
629499,1.6814661955675734,0.359598156346552,0.6328306871902118,0.9070347886718408
629906,1.6732904672661373,-0.21529760129344822,-0.24189815796573733,-0.27806703115018405
631652,1.5545761979022448,-0.15636985689257887,-0.18374090975333734,-0.21634344273368278
632187,1.2774439897861374,0.0777435657246639,0.16454207356417339,0.23538502537747608
634508,1.7913146832727587,0.18126406756181757,0.22700084251074992,0.26367454196452744
